Unnamed: 0,name,business_status,geometry/location/lat,geometry/location/lng,vicinity,place_id,skills,team_size,availability,open_status_throughout_week,open_day,open_hour_monday_start,open_hour_monday_end,open_hour_tuesday_start,open_hour_tuesday_end,open_hour_wednesday_start,open_hour_wednesday_end,open_hour_thursday_start,open_hour_thursday_end,open_hour_friday_start,open_hour_friday_end,open_hour_saturday_start,open_hour_saturday_end,open_hour_sunday_start,open_hour_sunday_end
262,Freiwillige Feuerwehr Gerätehaus Bexbach,OPERATIONAL,49.352877,7.251142400000001,"Lessingstraße 43, Bexbach",ChIJJ2IUtVrElUcR5cjrUneQJVc,"['emergency medical', 'hazardous materials', 'technical rescue']",4,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Friday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
263,Feuerwehr Kirkel Löschbezirk Altstadt,OPERATIONAL,49.3228109,7.287841599999999,"Am Dorfpl. 4, Kirkel",ChIJsTpcZznFlUcRA16FBb0AYjY,['firefighting'],4,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Tuesday,00:00,06:00,12:00,23:59,12:00,17:00,22:00,19:00,00:00,23:00,00:00,20:00,00:00,23:59
264,Freiwillige Feuerwehr Bexbach - Löschbezirk Kleinottweiler,OPERATIONAL,49.3476867,7.288844099999999,"Mühlenstraße 13, Bexbach",ChIJh_wCp3fElUcRtVAXcwMbUzI,['emergency medical'],4,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Tuesday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
265,Freiwillige Feuerwehr Frankenholz,OPERATIONAL,49.3798393,7.256349999999999,"Am Hirtenberg 1, Bexbach",ChIJM62NJHfElUcRBloagO5z1jM,['hazardous materials'],2,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Friday,00:00,18:00,00:00,06:00,02:00,23:59,00:00,20:00,00:00,23:59,04:00,21:00,20:00,23:59
266,Feuerwehr Oberbexbach,OPERATIONAL,49.3724575,7.269227899999999,"Stockwäldchen 15, Bexbach",ChIJEfEFjIfElUcRCWMbEzJEZ2Q,['hazardous materials'],3,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Tuesday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
267,Wehrführer der Gemeinde Wadgassen,OPERATIONAL,49.2504548,6.8134929,"Zur Lambertstraße 68, Wadgassen",ChIJX5nYN5-ulUcR1hJP-n3Xpyg,"['hazardous materials', 'firefighting', 'technical rescue', 'emergency medical']",1,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Thursday,00:00,20:00,11:00,10:00,00:00,21:00,00:00,14:00,00:00,23:59,12:00,17:00,00:00,00:00
268,Löschbezirk Wadgassen,CLOSED_PERMANENTLY,49.263022,6.797478099999999,"Treppenstraße 51, Wadgassen",ChIJZdRDubaulUcRQJ9wDAhndoU,"['firefighting', 'technical rescue']",7,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Monday,15:00,19:00,06:00,23:59,00:00,23:59,18:00,23:59,00:00,23:59,00:00,00:00,00:00,07:00
269,Freiwillige Feuerwehr Limbach,OPERATIONAL,49.4743145,6.892876999999999,"Dorfstraße 102, Schmelz",ChIJ5dn0v4iilUcRWDn2A3FP4FM,"['firefighting', 'emergency medical', 'hazardous materials', 'technical rescue']",10,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Monday,14:00,23:59,20:00,00:00,23:00,23:59,04:00,23:59,09:00,23:00,00:00,23:00,23:00,23:59
270,Freiwillige Feuerwehr Breitfurt,OPERATIONAL,49.19694459999999,7.2451112,"Mühlenweg 1, Blieskastel",ChIJWQ-G9L_NlUcRex223iPvxEA,['hazardous materials'],1,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Wednesday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
271,Freiwillige Feuerwehr Breitfurt neues Gerätehaus,OPERATIONAL,49.1971287,7.2452569,"Bliesdalheimer Str. 65, Blieskastel",ChIJkSyPBr_NlUcRkKBGVDemz9E,"['firefighting', 'emergency medical', 'technical rescue']",2,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Friday,00:00,19:00,00:00,23:59,00:00,23:59,23:00,23:59,00:00,23:59,00:00,11:00,00:00,23:59
272,Feuerwehr Blieskastel,OPERATIONAL,49.24273350000001,7.259786999999999,"Bliesgaustraße 31, Blieskastel",ChIJC1zFl0DOlUcRsIDMzd0T_BI,"['technical rescue', 'emergency medical', 'hazardous materials']",3,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Tuesday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
273,Freiwillige Feuerwehr Bierbach,OPERATIONAL,49.2633357,7.2803399,"Im Serrstrang 5, Blieskastel",ChIJsRO0idHPlUcRklvhR7PDVKA,"['emergency medical', 'hazardous materials', 'firefighting']",3,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Tuesday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
274,Feuerwehr Kirrberg,OPERATIONAL,49.302511,7.3685322,"Am Dorfpl. 5, Homburg",ChIJbwJIwnHalUcR0QRin8gpTrs,"['emergency medical', 'hazardous materials', 'technical rescue', 'firefighting']",5,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Saturday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
275,KMC Fire Station 4,OPERATIONAL,49.4045503,7.5647562,"Geb 3736, Landstuhl",ChIJ3XRR8yl1lkcRxysXsWpXNzo,['technical rescue'],5,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Tuesday,00:00,23:00,15:00,23:59,13:00,21:00,00:00,00:00,19:00,05:00,00:00,08:00,00:00,23:59
276,Feuerwehr Wolfersheim,OPERATIONAL,49.1911716,7.2271271,"Wolfharistraße 53, Blieskastel",ChIJaZYRFLLNlUcR4PeLZKJzCT0,"['emergency medical', 'firefighting', 'technical rescue']",7,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Wednesday,00:00,11:00,00:00,23:59,00:00,15:00,20:00,23:59,19:00,23:59,00:00,22:00,00:00,23:59
277,Freiwillige Feuerwehr Niederwürzbach,OPERATIONAL,49.24589599999999,7.2053292,"Im Kellerfeld 7, Blieskastel",ChIJydZNMcHOlUcRacPbwEKdcV8,"['firefighting', 'emergency medical', 'hazardous materials', 'technical rescue']",4,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Tuesday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
278,Freiwillige Feuerwehr Gerätehaus Mimbach,OPERATIONAL,49.2286107,7.2667807,"Auf dem Mühlhügel 3, Blieskastel",ChIJI4o-KRDOlUcRSwNPIHcanQY,"['emergency medical', 'hazardous materials', 'firefighting']",3,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Thursday,05:00,23:59,00:00,08:00,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:00
279,Feuerwehr Webenheim,OPERATIONAL,49.24148090000001,7.2731175,"Wattweilerstraße 2, Blieskastel",ChIJWxo33yLOlUcRl99XB6nPoh0,['hazardous materials'],8,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Saturday,16:00,23:59,00:00,23:59,00:00,15:00,06:00,23:59,00:00,16:00,02:00,23:59,00:00,23:59
280,Feuerwehr Böckweiler,OPERATIONAL,49.1837917,7.2930108,"Auf dem Bühl 7, Blieskastel",ChIJmw28qGfSlUcR6DbRCLrKlB8,['hazardous materials'],3,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Monday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
281,Feuerwehr Brenschelbach,OPERATIONAL,49.1515671,7.3355607,"Vogesenstraße 28, Blieskastel",ChIJLdw2vj_TlUcRwdeNNoYcAJk,['emergency medical'],1,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Friday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
282,Freiwillige Feuerwehr Seyweiler,OPERATIONAL,49.1610355,7.269966,Gersheim,ChIJRUyZDgDTlUcRxC0huHmzWqI,"['firefighting', 'hazardous materials', 'technical rescue', 'emergency medical']",3,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Wednesday,11:00,00:00,00:00,23:59,08:00,23:59,00:00,23:59,19:00,17:00,00:00,23:59,00:00,23:00
283,Freiwillige Feuerwehr Herbitzheim,OPERATIONAL,49.16806460000001,7.215577799999999,"Barbarastraße 3, Gersheim",ChIJc_8Ejx3NlUcR_8peiXYXDuY,"['firefighting', 'technical rescue', 'emergency medical', 'hazardous materials']",1,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Tuesday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
284,Jugendfeuerwehr Bliesdalheim,OPERATIONAL,49.1727974,7.236770099999999,"Bliestalstraße 30, Gersheim",ChIJP0vhVwrNlUcRpsmSPG6E91U,"['emergency medical', 'firefighting', 'hazardous materials', 'technical rescue']",8,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Sunday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
285,Freiwillige Feuerwehr Walsheim,OPERATIONAL,49.1558952,7.233103499999999,"Bliesdalheimer Weg 9, Gersheim",ChIJGUfDkz7NlUcRzErfGu5ewv0,"['emergency medical', 'hazardous materials']",6,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Sunday,08:00,23:59,00:00,17:00,01:00,23:00,19:00,23:59,00:00,23:59,00:00,00:00,00:00,23:59
286,Freiwillige Feuerwehr Rubenheim,OPERATIONAL,49.17458569999999,7.2059381,"Im Bauert 9a, Gersheim",ChIJ5-BIXfrMlUcRr4batheXL0w,['firefighting'],6,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Thursday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
287,Freiwillige Feuerwehr Medelsheim,OPERATIONAL,49.1413503,7.275314999999999,"Lothringer Str., Gersheim",ChIJz7VcHKfTlUcRYlBdwqr1rhg,"['emergency medical', 'technical rescue', 'hazardous materials', 'firefighting']",3,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Wednesday,10:00,23:59,00:00,22:00,00:00,23:59,00:00,14:00,22:00,15:00,00:00,15:00,00:00,22:00
288,Freiwillige Feuerwehr Peppenkum,OPERATIONAL,49.1438715,7.286216899999999,"Riesweilerstraße 3, Gersheim",ChIJ1_AnVgDTlUcRkXeHWhkJvTY,"['hazardous materials', 'technical rescue', 'emergency medical', 'firefighting']",9,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Monday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
289,Freiwillige Feuerwehr Utweiler,OPERATIONAL,49.12596569999999,7.2998607,"Bruder-Konrad-Straße 11, Gersheim",ChIJN5-SxygtlEcRbX5CYLgtngc,['hazardous materials'],5,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Tuesday,00:00,23:59,00:00,10:00,05:00,23:59,15:00,16:00,00:00,23:59,00:00,23:59,08:00,23:00
290,Freiwillige Feuerwehr Ommersheim,OPERATIONAL,49.2182437,7.1568096,"Vichter Str. 1, Mandelbachtal",ChIJe1CDzebLlUcRFQUUW_S3tAY,['firefighting'],8,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Wednesday,00:00,00:00,00:00,23:59,00:00,22:00,18:00,21:00,03:00,15:00,00:00,23:59,07:00,23:59
291,Feuerwehr Kirkel Löschbezirk Limbach,OPERATIONAL,49.3140057,7.280260099999999,"In den Stockgärten 112, Kirkel",ChIJKRajH0LFlUcRUXhsy2c9D6g,['technical rescue'],1,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Friday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
292,Freiwillige Feuerwehr Hangard,OPERATIONAL,49.3817669,7.2149945,"Höcherbergstraße 14, Neunkirchen",ChIJLSkXhKvGlUcRCMft-UaVbcI,"['technical rescue', 'hazardous materials', 'firefighting', 'emergency medical']",6,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Friday,00:00,14:00,00:00,23:59,15:00,23:59,00:00,20:00,09:00,06:00,00:00,23:59,00:00,23:59
293,KFV Saarpfalz e.V.,OPERATIONAL,49.311648,7.354353100000001,"Kraepelinstraße 11, Homburg",ChIJPw040WHalUcRoJWSnsRGBfk,"['firefighting', 'hazardous materials', 'emergency medical', 'technical rescue']",3,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Saturday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
294,Freiwillige Feuerwehr Jägersburg,OPERATIONAL,49.3705514,7.3260557,"St.-Josef-Straße, Homburg",ChIJUd8kDFHblUcRPB03ZTAcp1o,"['technical rescue', 'firefighting']",4,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Monday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
295,Feurwehrgerätehaus,OPERATIONAL,49.34714,7.412389999999999,"Rosenkopfer Str. 10, Bechhofen",ChIJ3Q2jSN_blUcR8izwdDhQcU8,['emergency medical'],9,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Sunday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
296,Freiwillige Feuerwehr Schönenberg-Kübelberg,OPERATIONAL,49.4108123,7.383794600000001,"Miesauer Str. 87, Schönenberg-Kübelberg",ChIJYePBNVTclUcRRpPlXwz4jtk,['hazardous materials'],8,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Saturday,00:00,23:59,11:00,23:59,00:00,23:59,21:00,23:00,00:00,23:59,00:00,23:59,00:00,17:00
297,Freiwillige Feuerwehr Oberwürzbach,OPERATIONAL,49.2409395,7.1415961,"Steckentalstraße 35, St. Ingbert",ChIJQQ0OWnHJlUcRHlnc12Vz8zE,"['emergency medical', 'hazardous materials', 'technical rescue']",10,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Saturday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
298,Freiwillige Feuerwehr Lbz. Grügelborn (Feuerwache 4),OPERATIONAL,49.515544,7.209416399999999,"Steinbachstraße, Freisen",ChIJa_NDc6nrlUcRARfEc31230g,"['emergency medical', 'technical rescue', 'hazardous materials']",1,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Wednesday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
299,Freiwillige Feuerwehr Lbz. Reitscheid (Feuerwache 7),OPERATIONAL,49.5292141,7.217671999999999,"Martinstraße 20, Freisen",ChIJX9STXKTrlUcRzpUz7GbzEks,"['hazardous materials', 'technical rescue']",5,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Tuesday,19:00,23:59,00:00,07:00,19:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
300,Freiwillige Feuerwehr Lbz. Oberkirchen (Feuerwache 6),OPERATIONAL,49.5242171,7.263325799999999,"Haupersweilerstraße, Freisen",ChIJs0uNPV_plUcRMguk7iuWzro,['hazardous materials'],8,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Tuesday,11:00,20:00,02:00,23:00,00:00,23:00,14:00,23:59,00:00,18:00,00:00,23:00,00:00,23:59
301,Freiwillige Feuerwehr Lbz. Asweiler,OPERATIONAL,49.5502871,7.1924829,"Pfalzstraße 16, Freisen",ChIJGxx-9WHrlUcRE2-BC7VLxyk,['technical rescue'],5,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Tuesday,00:00,10:00,00:00,21:00,18:00,20:00,00:00,08:00,00:00,19:00,12:00,20:00,00:00,23:59
302,Freiwillige Feuerwehr Lbz. Freisen (Feuerwache 1),OPERATIONAL,49.5536119,7.2476704,"Burgstraße 16, Freisen",ChIJPV_Vig7slUcRyjurpGoYms0,"['hazardous materials', 'emergency medical', 'technical rescue', 'firefighting']",9,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Friday,00:00,23:59,00:00,00:00,14:00,23:59,09:00,23:59,00:00,23:59,00:00,23:59,00:00,06:00
303,Freiwillige Feuerwehr Rohrbach,OPERATIONAL,49.2842789,7.1595377,"Hinter den Gärten 10, St. Ingbert",ChIJya0pdOvIlUcR5Y12P_lHLYQ,"['emergency medical', 'hazardous materials', 'firefighting', 'technical rescue']",3,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Friday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
304,Feuerwehrgerätehaus,CLOSED_PERMANENTLY,49.1446887,7.267723500000001,"Burgstraße 11, Gersheim",ChIJnW92Ia_SlUcRLUtXkvnkojA,"['emergency medical', 'hazardous materials', 'technical rescue']",3,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Monday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
305,Feuerwehr St. Wendel - Lbz. Leitersweiler,OPERATIONAL,49.4939976,7.2069747,"Vorm Berg 4, St. Wendel",ChIJF1HFWuWVlUcRrV4NqefYn-o,['firefighting'],8,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Wednesday,00:00,22:00,00:00,22:00,00:00,05:00,00:00,23:59,00:00,23:59,16:00,23:59,00:00,18:00
306,Freiwillige Feuerwehr Hoof,OPERATIONAL,49.4880977,7.244483199999999,St. Wendel,ChIJH4JtHiHqlUcRmNRmntWevEE,"['firefighting', 'technical rescue', 'hazardous materials', 'emergency medical']",7,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Monday,00:00,23:59,20:00,11:00,00:00,22:00,00:00,00:00,07:00,23:59,14:00,23:59,00:00,23:59
307,Freiwillige Feuerwehr Gemeinde Namborn - Löschbezirk Hirstein,OPERATIONAL,49.5328098,7.173527399999999,"Talstraße 8, Namborn",ChIJixvy9BLrlUcRk4PXVVk2cqc,"['firefighting', 'technical rescue', 'emergency medical', 'hazardous materials']",3,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Monday,18:00,16:00,19:00,23:59,21:00,23:59,00:00,23:59,00:00,23:59,00:00,21:00,00:00,23:59
308,Freiwillige Feuerwehr Gemeinde Namborn - Löschbezirk Gehweiler,OPERATIONAL,49.5297177,7.1870005,"Im Gäßchen 1, Namborn",ChIJ82RHi0HrlUcRKQHLx4YMa88,"['emergency medical', 'hazardous materials']",1,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Friday,21:00,23:00,20:00,23:59,05:00,23:59,00:00,23:59,23:00,23:59,00:00,19:00,11:00,23:59
309,Bw Feuerwache Baumholder,OPERATIONAL,49.6381891,7.3037088,Baumholder,ChIJB7fv7u7xlUcRSFaS4NLPJoE,"['technical rescue', 'hazardous materials', 'firefighting', 'emergency medical']",6,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Thursday,04:00,23:59,00:00,00:00,00:00,23:59,18:00,22:00,00:00,23:59,00:00,13:00,00:00,13:00
310,Freiwillige Feuerwehr Eisen,OPERATIONAL,49.6097125,7.0587778,Nohfelden,ChIJ1TSz-5mRlUcRkZqDkzYnd8Q,"['emergency medical', 'firefighting', 'technical rescue', 'hazardous materials']",9,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Thursday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,04:00,23:59,00:00,23:59
311,Freiwillige Feuerwehr Walhausen,OPERATIONAL,49.5584613,7.129340099999999,"Biegelstraße 3, Nohfelden",ChIJk3f4RnuTlUcRIpfCZkUvtj0,['hazardous materials'],6,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Friday,00:00,23:59,13:00,23:00,00:00,23:00,00:00,23:59,00:00,20:00,00:00,00:00,14:00,21:00
312,Feuerwehr Nohfelden - Lbz. Bosen/Eckelhausen,OPERATIONAL,49.57713589999999,7.0648597,"Eckelhauser Str., Nohfelden",ChIJ1eiSMl6RlUcRvAsfmMGrXbY,"['firefighting', 'hazardous materials', 'emergency medical', 'technical rescue']",8,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Tuesday,00:00,00:00,19:00,07:00,00:00,23:59,00:00,21:00,00:00,23:59,00:00,23:59,00:00,23:59
313,Freiwillige Feuerwehr Wattweiler,OPERATIONAL,49.23444000000001,7.3164048,"Bliestalstraße 28, Zweibrücken",ChIJ5_PG1b3RlUcRWaG2iC9SZsk,"['emergency medical', 'hazardous materials', 'firefighting']",7,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",False,Saturday,06:00,20:00,05:00,09:00,13:00,23:59,04:00,23:59,00:00,09:00,14:00,23:59,00:00,23:59
314,Feuerwehr St. Wendel - Lbz. Bliesen,OPERATIONAL,49.4963863,7.108860099999999,"Saint-Cyr-en-Val-Platz, St. Wendel",ChIJj2DpqByVlUcRRskPEo6F29M,"['emergency medical', 'hazardous materials']",8,"opens on Monday
Monday	08:00 - 17:00
Tuesday	08:00 - 14:00
Wednesday	08:00 - 17:00
Thursday	08:00 - 17:00
Friday	08:00 - 12:30",True,Tuesday,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59
